source_name;source_url;content_type;content;date_published;language;emocion
El Burger;https://www.youtube.com/watch?v=mc9xccYxxaI;comment;Bro tu canción me motiva cada día a seguir, tengo que admitir que tú versión extendida me hizo llorar;2022-04-16T17:46:22Z;es;Tristeza
El Burger;https://www.youtube.com/watch?v=mc9xccYxxaI;comment;Llevaba como 1 año sin motivación y desde que escuche la primera versión empecé con las rutinas, gracias por la ayuda:);2022-04-16T06:39:20Z;es;Sorpresa
El Burger;https://www.youtube.com/watch?v=mc9xccYxxaI;comment;"Padrinos por experiencia propia les puedo decir esto

En enero del 21 pesaba 95 midiendo 1.77 y solía tener novia hasta que me terminó con la excusa de que tenía varios problemas pero a la semana anduvo quedando con otro wey jsjsj, y a finales de la relación me dijo que a ella le hablaban weyes con mejor cuerpo que yo :( (alch si me dolió eso)

Y pues empecé a hacer ejercicio en mi casa y actualmente peso 68 midiendo 1.80

Y es verdad que cuando tratas de cambiar pero con la idea de que el cambio sea para ti mismo es cuando notas que dejas de andar de simp y ps en no personal ya e mandado a volar a varias por el hecho de que ya no necesito la aceptación de nadie 

Y por palabras de amigos y hasta de desconocidos dicen que me volví un fucboing 🥵👌🏻✨

Así que hechenle ganas y verán lo chgon que se siente mandar alv a las morras que antes te decían que no por gordo 🙏🏻
Pero más que nada el ánimo que te das a ti mismo del saber que vas en buen camino";2022-04-18T02:38:33Z;es;Sorpresa
El Burger;https://www.youtube.com/watch?v=mc9xccYxxaI;comment;Quien diria que por esta canción empezaria a hacer ejercicio, ya voy 3 meses , vamos por el año si todo va bien :) . Y EY SI TU NO TE DESESPERES POR LOS RESULTADOS, PRONTO LLEGARÁN , SOLO SIGUE DANDOLE MAS ESFUERZO. TU PUEDES BROOO💪😎;2023-08-18T04:11:04Z;es;Sorpresa
El Burger;https://www.youtube.com/watch?v=mc9xccYxxaI;comment;"Quiero agradecerte de corazón porque por fin hoy se cumplió el año de entrenamiento y todo gracias en gran medida a esta canción que me motivó muchas veces en las cuales estaba por dejarlo todo . Me ayudaste a cambiar mi vida para mejor 

Ahora vamos a por el segundo año";2024-08-17T08:21:42Z;es;Alegría
El Burger;https://www.youtube.com/watch?v=mc9xccYxxaI;comment;bro casi pierdo la motivación que tuve durante 5 meses que he estado entrenando y apenas un pana me paso esta canción recupere la motivación con solo la mitad de la canción B) asi que gracias 😎👍;2022-04-27T19:46:21Z;es;Alegría
El Burger;https://www.youtube.com/watch?v=mc9xccYxxaI;comment;Tenía depresión por una relación pero me levanté y junto a esta canción he mejorado mi condición y chicas y citas no han faltado 😎;2023-07-24T14:29:16Z;es;Alegría
El Burger;https://www.youtube.com/watch?v=mc9xccYxxaI;comment;No se rinda gymbros no se rindan por favor es difícil nada es fácil pero los frutos van a rendir solo sean constantes recuerden sus metas sean perseverantes;2022-08-16T05:42:42Z;es;Miedo
El Burger;https://www.youtube.com/watch?v=mc9xccYxxaI;comment;Hola a todos, me llamo Aldo soy boxeador profesional con 13 años estoy en peso pluma y les vengo a contar mi historia, soy un pro en el box gane 2 nacionales en mi vida y represente a mi país Perú 🇵🇪 en 2 internacionales quedando campeón y 3er lugar empeze a entrenar desde que tenía 3 años con la ayuda de mi padre y mi hermano desde chico mi padre me trato de una forma dura pero fue por mi bien ya no le temía a nada rompí mis límites ganando mi primer torneo amateur a mis 6 años y ahora estoy donde ya saben la verdad es que para todo deporte se necesita mucha disciplina acuérdense también de la fuerza de voluntad que cuando tropiezen se vuelvan a levantar a pesar de lo bajo que caiste ,nunca te rindas guerrero 🥊🥊🥊.;2023-05-16T04:47:48Z;es;Sorpresa
El Burger;https://www.youtube.com/watch?v=mc9xccYxxaI;comment;Hoy cumplo 8 meses que saque inspiración de esta canción y me metí en el gimnasio, fue la mejor decisión que tome, conocí grandes personas, crecí tanto física como mentalmente y pude superar mis problemas:);2023-01-10T04:19:44Z;es;Alegría
El Burger;https://www.youtube.com/watch?v=mc9xccYxxaI;comment;Llevo una semana haciéndo ejercicios  es muy pesado por que peso 114 kilos y es muy cansado pero con esta rola siempre me da motivación;2023-06-29T21:11:48Z;es;Alegría
El Burger;https://www.youtube.com/watch?v=mc9xccYxxaI;comment;"bro me ayudaste mucho a motivarme para hacer ejercicio y como dice la de el egocéntrico ""pase de ser el feito moreno a ser el feo que se puso bueno""  sigue subiendo música yo te apoyare❤❤🎉🎉🎉";2026-03-20T23:54:34Z;es;Alegría
El Burger;https://www.youtube.com/watch?v=mc9xccYxxaI;comment;"Burger, quiero agradecerte, después de escuchar tu canción me queda claro que tu si que entiendes el verdadero propósito del gym y lo q se requiere para ser un gymbro, 


Yo soy chileno pero hago videos en inglés pq pensaba q solo los gringos comprendían el gym como yo, pero después de ver esto, me da felicidad qué hay más latinos q entienden";2022-10-17T20:03:55Z;es;Alegría
El Burger;https://www.youtube.com/watch?v=mc9xccYxxaI;comment;Que joyita de canción ahora solo falta que la saqué en Spotify 😈;2022-04-17T02:04:41Z;es;Sorpresa
El Burger;https://www.youtube.com/watch?v=mc9xccYxxaI;comment;1año de ejercicios en el trabajo en el parque gordo antes ahora sí ahuevo q si se pudo gracias a sus rolas me motivaron;2023-09-23T16:35:20Z;es;Alegría
El Burger;https://www.youtube.com/watch?v=mc9xccYxxaI;comment;hace 5 meses escuché esta canción, ya tenía un físico flaco antes de escuchar esta canción, y tengo buena genética, en estos 5 meses la morra que me rechazo me ha estado buscando ,por facebook , insta, y siempre buscando mi número ,adivinen a quien le pusieron los cuernos? A ella, en unos meses les seguiré trayendo el progreso, actualmente ya estoy bastante bien aunque solo sean 5 meses, pero ya tenía memoria muscular, tengo 17 años, y planeo no dejar el ejercicio ni la dieta .;2022-09-23T03:20:00Z;es;Sorpresa
El Burger;https://www.youtube.com/watch?v=mc9xccYxxaI;comment;Me acuerdo que este fue uno de los primeros temas con los que me motive, antes pesaba 70kg y no podia subir las escaleras sin cansarme. Empeze a irme en cicla de la casa al colegio y eso me ayudo bastante a perder peso, me acuerdo que una vez unos chicos de mi colegio dijeron que iba a romper la cicla de lo gordo que estaba, pero lo tome como mas motivacion. Luego de montar cicla empeze a hacer flexiones, a duras penas podia hacer solo 5, pero con constancia pude hacer mi mayor logro en este momento, y fue sacarme las flexiones a una mano explosiva(elevando la mano hasta el pecho y ponerla otra vez al piso y sacaba varias reps) todo con constancia se puede (las saque apenas con 17 años);2024-02-27T21:17:53Z;es;Alegría
El Burger;https://www.youtube.com/watch?v=mc9xccYxxaI;comment;Burger la estás rompiendo bro 4.5M de reproducciones en solo 4 meses;2022-08-29T16:55:05Z;es;Sorpresa
El Burger;https://www.youtube.com/watch?v=mc9xccYxxaI;comment;Me motivo a entrenar ahora solo entrenó con esta música;2022-11-23T19:07:20Z;es;Alegría
El Burger;https://www.youtube.com/watch?v=mc9xccYxxaI;comment;Siempre la uso para entrenar XD, hay días que llego muerto del trabajo y la canción me devuelve las energías para ir a entrenar;2023-01-19T16:07:25Z;es;Sorpresa
Pedro Buerbaum;https://www.youtube.com/watch?v=Vjjb2GC1mf0;comment;Me encantó este video, llevo tres días triste sin entrenar y no tenía ganas de hacer nada debido a pensamientos negativos y con excusas;2024-01-10T13:49:03Z;es;Tristeza
Pedro Buerbaum;https://www.youtube.com/watch?v=Vjjb2GC1mf0;comment;ver que no soy la unica que está estancada en la vida , me calma , este video me a ayudado mucho de verdad;2023-12-15T21:03:23Z;es;Alegría
Pedro Buerbaum;https://www.youtube.com/watch?v=Vjjb2GC1mf0;comment;Me gusta este video serio directo al punto y solo lo que necesitas;2023-11-21T15:45:43Z;es;Alegría
Pedro Buerbaum;https://www.youtube.com/watch?v=Vjjb2GC1mf0;comment;Eso que comentas me está pasando, subo 1, 2, y tres videos a mi canal y de repente vuelvo a caer😢, dejo de hacerlo, necesito ser mas constante, pero no se que me pasa, me pone triste.;2023-11-25T04:15:20Z;es;Tristeza
Pedro Buerbaum;https://www.youtube.com/watch?v=Vjjb2GC1mf0;comment;Grande pedro, cada vídeo me gusta más y me ayuda a quererme mejorar siempre;2023-11-20T18:38:48Z;es;Alegría
Pedro Buerbaum;https://www.youtube.com/watch?v=Vjjb2GC1mf0;comment;Busco trabajo la mitad del día, aprovechar el tiempo después en que si no puedo gastar;2023-11-20T15:10:36Z;es;Sorpresa
Pedro Buerbaum;https://www.youtube.com/watch?v=Vjjb2GC1mf0;comment;Todo lo que dices es yal cual como me siento, solo dopamina barata, como salir de esto?😢;2023-11-25T04:17:27Z;es;Miedo
Pedro Buerbaum;https://www.youtube.com/watch?v=Vjjb2GC1mf0;comment;Como haceis para que un trabajo de mierda no te quite la energía positiva?;2023-11-20T17:07:44Z;es;Miedo
Pedro Buerbaum;https://www.youtube.com/watch?v=Vjjb2GC1mf0;comment;pareces algo  cansado en este video, pero lo importante es el mensaje gracias;2023-11-20T19:54:40Z;es;Asco
Pedro Buerbaum;https://www.youtube.com/watch?v=Vjjb2GC1mf0;comment;Es casi pornográfico que la autoayuda que ofreces la des en el formato que aborreces. Un tanto contradictorio;2023-11-23T16:14:41Z;es;Asco
Impacto Mental;https://www.youtube.com/watch?v=yM6wAadAldU;comment;Regla número 21 si están detrás tuya protegerlos si están a tu lado respetalos si están en tu contra no les muestres piedad;2025-11-05T01:59:43Z;es;Miedo
Impacto Mental;https://www.youtube.com/watch?v=yM6wAadAldU;comment;Es verdad pero yo siempre me hago al fondo de mis amigos porque se si alguien oos intimidan o los amenazan solo los defenderes;2026-01-09T14:41:58Z;es;Miedo
Impacto Mental;https://www.youtube.com/watch?v=yM6wAadAldU;comment;Yo me pelee con todos mis amigos porque uno de mis amigos jugaba roblox forsaken y lo banearon porque se enojo y se ardió y yo tmb lo reporte y ahora le dijo todo eso a mis amigos y ahora son mis enemigos y el año que viene nos vamos a pelear yo solo contra 4 lo que no saben esque yo no tengo piedad y se cómo someterlos a un dolor intenso 🥀;2025-12-20T14:04:23Z;es;Miedo
Chispa Motivation Español;https://www.youtube.com/watch?v=nSSEmnVeho4;comment;TAMBIÉN EN  NUESTRA VIDA DEBEMOS TENER FE EN DIOS , SOLO DIOS NOS DA SU ESPIRITU SANTO QUE NOS DA SU PODER PARA VENCER EN TODOOOOO ❤🎉❤;2025-01-28T12:20:05Z;es;Alegría
Chispa Motivation Español;https://www.youtube.com/watch?v=nSSEmnVeho4;comment;"A mi me ganaron una guerra en el trabajo y perdí el control, perdí.

Lo importante fue que regrese a mi empleo y me demostré que podia aprender de mis errores y cambie.

Lo importante es, que conocí mis límites y como poner limitaciones. Seguí.";2023-12-24T02:37:18Z;es;Ira
Chispa Motivation Español;https://www.youtube.com/watch?v=nSSEmnVeho4;comment;Intentaré tener disciplina y yo sé que Dios me ayudará;2025-04-04T16:46:37Z;es;Asco
Chispa Motivation Español;https://www.youtube.com/watch?v=nSSEmnVeho4;comment;Los sentimientos no importan solo son piedras en el zapato y no puedes seguir un sueño,debes aprender a estar solo es la clave para lograrlo todo.;2025-03-15T02:01:31Z;es;Alegría
Chispa Motivation Español;https://www.youtube.com/watch?v=nSSEmnVeho4;comment;"Correcto lastima yo lo aprendí tarde...
Pero la idea es darte cuenta no hacer lo que sientes si no hacer lo que se debe hacer, y todo lo demás.plaver y tranquilidad vienen solos después cuando ya te lo ganaste 🫡🫡🫡🫡🫡";2023-09-20T21:45:49Z;es;Tristeza
Chispa Motivation Español;https://www.youtube.com/watch?v=nSSEmnVeho4;comment;Siempre lucho por lo que quiero por lo que se que nací aún Haci que la fuerza la haya derrochado la ira la haya calmado la tormenta ubiera aventado sigo adelante aún Haci que siempre piense que no puedo que no quiero lo hago lo hago por qué lucho a diario un día me preguntaron cuál es tu meta di una de la 100 que tengo en mente de ahora en adelante me voy a comprometer a todo y entregarme a dios siempre aún que esté cansado lo voy a dar todo por qué soy lo mejor soy por lo que dios me hizo gracias por esta gran motivación siempre hay que seguir adelante;2025-10-30T22:31:25Z;es;Ira
Chispa Motivation Español;https://www.youtube.com/watch?v=nSSEmnVeho4;comment;Mi hermano muchas gracias q discurso muy bueno a mi pasa lo mismo siempre con la excusa de la motivacion hoy no trabajo por q no estoy motivado y haci perdia dias enteros sin hacer nada;2023-11-19T21:21:58Z;es;Alegría
Motivadxs;https://www.youtube.com/watch?v=eX9MdbHMn9I;comment;Dios solo en llena los vacío;2025-07-29T05:47:14Z;es;Tristeza
Motivadxs;https://www.youtube.com/watch?v=eX9MdbHMn9I;comment;"Los vacíos del ser no de pueden llenar con el tener  buscamos fuera lo que solo se puede encontrar dentro
Gracias al Dr Mario Alonso Puig";2024-04-09T14:07:15Z;es;Asco
Motivadxs;https://www.youtube.com/watch?v=eX9MdbHMn9I;comment;JESÚS,es el único que puede llenar ese vacío;2024-04-15T01:10:17Z;es;Alegría
Motivadxs;https://www.youtube.com/watch?v=eX9MdbHMn9I;comment;"Nadie nos ha enseñado a vivir. Venimos a la vida sin libro de instrucciones y actuamos como buenamente podemos en base a nuestras experiencias vividas.

A veces, sale bien, y otras muchas no sabemos qué ha pasado para encontrarnos tan vacíos y perdidos. 🌧️😟";2026-04-28T00:15:45Z;es;Sorpresa
Motivadxs;https://www.youtube.com/watch?v=eX9MdbHMn9I;comment;Un verdadero vacío existencial no se llena con cosas externas y no con lo que hay dentro, debe llensrse con un conocimiento aun desconocido.;2025-09-13T21:08:53Z;es;Sorpresa
Motivadxs;https://www.youtube.com/watch?v=eX9MdbHMn9I;comment;Cuesta trabajo entender ls parte del ser, gracias dr Mario Alonso.;2024-03-18T22:39:24Z;es;Sorpresa
Motivadxs;https://www.youtube.com/watch?v=eX9MdbHMn9I;comment;Siento vacíos necesidad afectiva como busco;2026-03-03T17:14:26Z;es;Tristeza
Motivadxs;https://www.youtube.com/watch?v=eX9MdbHMn9I;comment;Infinitas gracias Dr. Mario pues me has ayudado con tus libros a encontrarme. Dios te regale larga vida para seguir aprendiendo de  ti.  💜🤗🙌;2024-05-22T16:44:24Z;es;Alegría
Motivadxs;https://www.youtube.com/watch?v=eX9MdbHMn9I;comment;Si es bueno nuestro interior pero si se puede ser con recursos si no te prohíben hacer cosas solo por el hecho de no gastar dinero,te limitan los gastos.Yo puedo se la mejor versión de mí misma si me dejan hacer  cursos completos de pago....;2024-04-07T21:44:59Z;es;Sorpresa
Motivadxs;https://www.youtube.com/watch?v=eX9MdbHMn9I;comment;Yo no tengo ningún vacío existencial pues la Existencia divina me ama y me llena. La verdad es vacío que lo llena todo. Cuando contestas a la pregunta: quién soy yo misma? Ya no buscas nada en el mundo ni la sociedad pues soy Naturaleza y no un robot ego.;2024-04-17T02:58:31Z;es;Alegría
Motivadxs;https://www.youtube.com/watch?v=eX9MdbHMn9I;comment;Entonces, como encontrar o rellenar esos vacíos del ser?;2024-04-14T13:28:53Z;es;Tristeza
Motivadxs;https://www.youtube.com/watch?v=eX9MdbHMn9I;comment;Porque ése vacío sólo lo llena Dios;2024-02-26T18:40:25Z;es;Sorpresa
Motivadxs;https://www.youtube.com/watch?v=eX9MdbHMn9I;comment;Este señor no tiene nada convincente omnipotente de lo que está hablando este señor está totalmente vacío y no sabe ni de lo que habla mi externo ni interior ni valora las personas que tienen la soledad absoluta este señor tiene que tener mucha compañía cuando habla de esta manera no sé a quién trata de convencer con algo tan ficticio no sé igual está solo acompañado para para fumar un cigarrillo o tomar una copa o simplemente tener una charla por si acaso algún día cuando esté comiendo si está solo que no se atragante porque soy una persona que te pueda dar un palmetazo en la espalda para desatascar te estás muerto por necesidad por favor este señor que ese tipo de vídeos estás anulados la voy a poner un dedito para abajo que no trates de convencer añadir porque no tiene argumentos para convencer;2026-05-10T01:26:51Z;es;Sorpresa
Motivadxs;https://www.youtube.com/watch?v=eX9MdbHMn9I;comment;"El vacio existencial es cuando puedes a alguien , no , no lo olvidas.
Aprender a vivir con ellos.
Siguen olvidado que son problemas neuronales.
IDIOTAS";2025-12-30T05:19:50Z;es;Tristeza
Defini2;https://www.youtube.com/watch?v=km2jfy2EyDE;comment;Solo diviertete en cosas sanas con tu familia y amigos y bueno quien dijo que la vida es facil Dios no los a puesto facil pero no imposible ❤;2025-06-08T02:07:34Z;es;Alegría
Defini2;https://www.youtube.com/watch?v=km2jfy2EyDE;comment;Bro yo solo busqué *Siento adrenalina, con más disciplina, debo ver el vaso*;2026-01-03T16:18:14Z;es;Sorpresa
Defini2;https://www.youtube.com/watch?v=km2jfy2EyDE;comment;Pero cuando sabe el contexto de esos dos capítulos solo te motivas el triple;2025-06-28T22:14:00Z;es;Sorpresa
Defini2;https://www.youtube.com/watch?v=km2jfy2EyDE;comment;Dios nos libero, pero no solo para alabarlo, sino para amar a otras personas.;2025-06-07T20:30:21Z;es;Alegría
Defini2;https://www.youtube.com/watch?v=km2jfy2EyDE;comment;Para mi ambos se ven bien, no están haciendo nada malo, solo parecen buenos amigos;2025-06-28T07:52:16Z;es;Alegría
Defini2;https://www.youtube.com/watch?v=km2jfy2EyDE;comment;"Según yo es como tienes que ir a la guerra 
En tu regreso se te compensara el trabajo que tuviste que hacer 

Y el del infierno es como ya disfrutaste te toca ir a la guerra";2025-06-15T17:55:00Z;es;Miedo
Defini2;https://www.youtube.com/watch?v=km2jfy2EyDE;comment;q yo sepa para ir al cielo solo necesitas hacer buenas acciones;2025-07-01T20:53:06Z;es;Alegría
Defini2;https://www.youtube.com/watch?v=km2jfy2EyDE;comment;La vida es solo una prefiero vivirla en el cielo a vivir un infierno y confiar en que abra un cielo a dónde ir .;2025-08-14T16:35:28Z;es;Sorpresa
Defini2;https://www.youtube.com/watch?v=km2jfy2EyDE;comment;No hay ni infierno ni cielo, solo desapareces;2025-06-05T12:16:00Z;es;Tristeza
Defini2;https://www.youtube.com/watch?v=km2jfy2EyDE;comment;"LO ENTIENDO 
HACER EL BIEN COSTARA MUCHO PERO VALDRA LA PENA
HACER EL MAL NO CUESTA PERO GANAS MICHOS PROBLEMAS 
Aquí los que están de acuerdo conmigo😎👇";2026-01-15T02:38:25Z;es;Sorpresa
Defini2;https://www.youtube.com/watch?v=km2jfy2EyDE;comment;imaginate hacer todo bien para morir y darte cuenta que... solo hay un vacio;2025-06-09T01:31:12Z;es;Tristeza
Defini2;https://www.youtube.com/watch?v=km2jfy2EyDE;comment;ok esta bien los 2 pero para toda hay tiempo esta bien entrenar pero no todo es estrenar o estudiar;2025-06-13T02:02:20Z;es;Sorpresa
Defini2;https://www.youtube.com/watch?v=km2jfy2EyDE;comment;Apoco el video de abajo esta haciendo algo malo we? Solo se estan divirtiendo;2025-06-03T09:21:17Z;es;Asco
Defini2;https://www.youtube.com/watch?v=km2jfy2EyDE;comment;Me parece estupido que digan que no se puede disfrutar y al mismo tiempo mejorar es solo cosa de ser organizado con la hora asi puedes vivir ambas y sacar los mismos resultados de arriba;2025-06-06T10:45:27Z;es;Asco
Defini2;https://www.youtube.com/watch?v=km2jfy2EyDE;comment;No porque los del camino al infierno están ay en malos caminos  por eso viven en depresión en los malos caminos encuentran dónde ser feliz y nosotros trabajamos ser feliz no dónde serlo;2025-12-26T01:46:07Z;es;Alegría
Defini2;https://www.youtube.com/watch?v=km2jfy2EyDE;comment;Eso pasa por que las  personas se suelen pasar con la fiesta etc y leer la biblia parece aburrido por qué ves que tus amigos se divierten mientras te que das pensando y solo 😢;2025-06-03T16:41:10Z;es;Asco
Defini2;https://www.youtube.com/watch?v=km2jfy2EyDE;comment;"Como carajos saben si por entrenar y volverte musculoso como disque salen en este dipo de videos vas a ir al cielo,  dios no te juzga por tu aspecto si no por tus actos y lo que has hecho, no crean este tipo de videos, porque solo difunden contenido engañoso, al creador del video le deseo éxito y salud para el y toda su familia❤❤
Solamente no le mientan a la comunidad, éxito a todos❤❤❤";2025-06-01T21:37:37Z;es;Asco
Defini2;https://www.youtube.com/watch?v=km2jfy2EyDE;comment;Gente hay que tomar enserio la vida,no existe el cielo ni el infierno esas son cosas de la religión en la vida real no hay cielo ni infierno solo hay que vivir la vida como uno quiere para ser felices no importa lo que te digan los demás vos solo tenes que ser feliz;2025-06-08T06:29:33Z;es;Alegría
Defini2;https://www.youtube.com/watch?v=km2jfy2EyDE;comment;Solo que siempre recordad, la única salvacion es Jesucristo el es el camino la verdad y la vida 🗿;2025-06-24T20:30:24Z;es;Alegría
Defini2;https://www.youtube.com/watch?v=km2jfy2EyDE;comment;"Waos 😂
Hombre ya deja de hacerte el mas sabio, simplemente disfruta tu vida a tu manera y ya mirame a mi me la paso dibujando para que al final quede horrible, solo has lo que te guste y XD";2025-06-03T17:31:54Z;es;Alegría
Defini2;https://www.youtube.com/watch?v=km2jfy2EyDE;comment;Conoceis la cancion Notion de The Rare Ocassions? Analizad la lirica de esa cancion, vivan como quieran el fanatismo mata si es mucho y en exceso, solo respetad a Dios, al progimo, y no cometan blasfemias.;2025-06-08T02:39:28Z;es;Miedo
Defini2;https://www.youtube.com/watch?v=km2jfy2EyDE;comment;eso no es cierto, hay gente ke sufre cada día para tan sikiera comer mientras otros por no mover ni un solo dedo viven mucho mejor, ke video tan npc;2025-05-29T19:04:04Z;es;Tristeza
Defini2;https://www.youtube.com/watch?v=km2jfy2EyDE;comment;"Por solo entrenar iras al cielo?
Solo por hacer fiestas iras al infierno? 
Que hipocrita";2025-05-26T00:04:18Z;es;Ira
Pablo Lomeli;https://www.youtube.com/watch?v=zHb1e-B4sgg;comment;Justo hoy me iré con mi hija a una BiblioCafe es otro espacio... Y nos Motivará a estudiar y estaré sembrando en mi hija .... El Amor por la Lectura ❤ Saludos desde Venezuela 🇻🇪;2023-09-01T13:12:43Z;es;Alegría
Pablo Lomeli;https://www.youtube.com/watch?v=zHb1e-B4sgg;comment;En mi caso estoy estudiando en casa ya que estoy de vacaciones de la secundaria, a veces tengo motivacion y hay dias que ni  ganas de estudiar tengo 😢 pero tomare en cuenta estos consejos;2023-08-15T00:32:00Z;es;Alegría
Pablo Lomeli;https://www.youtube.com/watch?v=zHb1e-B4sgg;comment;OJALA PUEDIERA ESTUDIAR NUNCA FALTAR NUNCA TENER FALTAS NECESITO MOTIVACIÓN;2026-03-18T14:50:14Z;es;Alegría
Pablo Lomeli;https://www.youtube.com/watch?v=zHb1e-B4sgg;comment;Como rendir igual aún cuando estoy en mis días de menstruación? Cómo puedo mantener mis ganas para estudiar;2023-08-15T02:24:35Z;es;Asco
Pablo Lomeli;https://www.youtube.com/watch?v=zHb1e-B4sgg;comment;Siiii, ahora voy a estudiar;2023-08-17T22:29:55Z;es;Sorpresa
Pablo Lomeli;https://www.youtube.com/watch?v=zHb1e-B4sgg;comment;A veces creo que nos observan, jajaja estaba viendo tv en vez de estudiar. Iré a estudiar jejeje, ya entendí.😂😂;2023-08-15T20:02:14Z;es;Ira
Pablo Lomeli;https://www.youtube.com/watch?v=zHb1e-B4sgg;comment;Hola Juan por favor podrías hacer un vídeo como estudiar para un examen de admisión sólo tengo 1 mes son 7 cursos cada curso co 20 temas ayuda por favor;2023-09-23T02:02:02Z;es;Ira
Pablo Lomeli;https://www.youtube.com/watch?v=zHb1e-B4sgg;comment;No tengo amigos que vivan cerca, vivo con mis padres y no me dejarán tener autonomía de nada, y no me gusta nada estudiar en mi casa ya que no hay ambiente, y en la escuela tampoco, y solo dicen que no me ven nunca haciendo tareas o sin estudiar, “que no me interesa nada”;2026-03-18T22:54:21Z;es;Sorpresa
Pablo Lomeli;https://www.youtube.com/watch?v=zHb1e-B4sgg;comment;Bro lo que nos dijo el señor es literalmente estudiar y tiene que ser con motivación ni que fuéramos a ganar motivación mágicamente solo por estudiar en otro lugar y tomar algo pero bueno habrá que investigar más 😂😂😂😂;2026-04-04T00:56:33Z;es;Alegría
Pablo Lomeli;https://www.youtube.com/watch?v=zHb1e-B4sgg;comment;Te amo Pablo... Ahora sí a estudiar ᕦ(ಠ_ಠ)ᕤ;2023-08-18T11:07:36Z;es;Alegría
Pablo Lomeli;https://www.youtube.com/watch?v=zHb1e-B4sgg;comment;"Lo intentare 😭✊👊
**Llora por que ni sabe estudiar**";2023-09-24T17:06:15Z;es;Tristeza
Pablo Lomeli;https://www.youtube.com/watch?v=zHb1e-B4sgg;comment;yo viendo esto, por que no tengo ganas de estudiar;2024-09-29T02:48:55Z;es;Sorpresa
Letras Paraíso;https://www.youtube.com/watch?v=zfkhYnUmYis;comment;RE buena la cancion motiva mucho me gusta el ritmo que tiene y me ayuda ah entrenar pero soy flaco :) *Me enfoque en mi mismo y no atras de tu falda* 🤐;2022-05-18T16:06:57Z;es;Alegría
Impulso Positivo;https://www.youtube.com/watch?v=guxiUwX7TPY;comment;Yo soy disciplinado ahora, muy disciplinado, a mí familia le estresa que les diga que no flojeen y que hagan las tareas que les corresponde en la casa y no lo hacen, yo si, realmente es un orgullo propio que a mis 23 años con dos trabajos y con mis propias cosas, ahora estar dispuesto a comprar un terreno para mí futura casa, olvidando que voy al gym para sentirme mejor conmigo mismo y lo hago solo por mi ❤;2025-11-28T22:57:45Z;es;Alegría
Impulso Positivo;https://www.youtube.com/watch?v=guxiUwX7TPY;comment;Exelente brian tracy un ejemplo de éxito lucha persistencia hasta lograr todos tus objetivos metas proyectos🫡 ahora me voy a estudiar porque aqui no estoy cumpliendo mis objetivos 😅;2025-03-18T22:52:54Z;es;Sorpresa
Impulso Positivo;https://www.youtube.com/watch?v=guxiUwX7TPY;comment;Necesito disciplina para lograr salir adelante.. Hayudame señor 🙏;2026-01-28T18:37:51Z;es;Asco
Impulso Positivo;https://www.youtube.com/watch?v=guxiUwX7TPY;comment;Dios ayudame hacer diciplinado;2025-08-28T13:28:16Z;es;Sorpresa
Impulso Positivo;https://www.youtube.com/watch?v=guxiUwX7TPY;comment;Es exactamente como forma de ayudarme ❤;2025-07-05T14:55:02Z;es;Sorpresa
Impulso Positivo;https://www.youtube.com/watch?v=guxiUwX7TPY;comment;"Hay verdad en lo que dice. Pero todo es subjetivo y su afirmación se ajustará con base a la experiencia y situación propia. La disciplina es buena, pero no somos máquinas. No hay nada de malo en ver la televisión si el enfoque no se ha perdido. El hombre, además de trabajo, estudio y disciplina, requiere de esparcimiento, descanso, juego, relajación y sueño. Cada uno forma parte de un todo.

Hay muchas personas muy disciplinadas en el mundo y no necesariamente por ello son las personas más felices. Hay que encontrar un balance.";2025-01-31T07:31:59Z;es;Alegría
Impulso Positivo;https://www.youtube.com/watch?v=guxiUwX7TPY;comment;El éxito no es solo hacer, sino pensar de la manera correcta. En PsicoLogical explicamos la psicología detrás de esto.;2025-03-01T18:24:45Z;es;Sorpresa
Impulso Positivo;https://www.youtube.com/watch?v=guxiUwX7TPY;comment;Cómo se llama esa serie? La he estado buscando, no sé si hable de eso o no Pero se ve interesante y me gustaría saber, si alguien pudiese ayudarme se los agradecería;2025-05-03T06:10:07Z;es;Sorpresa
Impulso Positivo;https://www.youtube.com/watch?v=guxiUwX7TPY;comment;Ese quien es ???  Solo pregunto para buscar info sobre el;2025-11-25T16:45:00Z;es;Sorpresa
Impulso Positivo;https://www.youtube.com/watch?v=guxiUwX7TPY;comment;Si y abeses aprendes cosas malas para cuando enseñas sabes lo que vas a desir y a tus hijos les desir la verdad no solo ablar a los sólidos de pacheco😂❤🎉;2026-02-25T17:01:08Z;es;Asco
Impulso Positivo;https://www.youtube.com/watch?v=guxiUwX7TPY;comment;"¿No tienes ganas? ¿Dudas de que si haces aquello que sabes pudiera hacer realidad lo que deseas? ¿Mañana comienzas? 




El precio es una moneda con inversión a largo plazo: Disiplina, todos los días. ¿Fallaste un día? No importa, llevas toda tu vida posponiendo. Solo dos cosas son seguras; la motivación es una trampa.";2025-11-10T21:25:35Z;es;Sorpresa
