source_name;source_url;content;date_published;emocion;content_global;tokens;lemas;content_clasico;content_transformers;is_verified;origin;final_emocion;pred_encoded;silver_label;cluster_id
Psicología en Serio con Guillermo Orozco;https://www.youtube.com/watch?v=2kqP1H54hho;Depresión , ansiedad y estrés 😣😞 es horrible comprendo a todos los que sufrimos esto y se que es horrible ...😣los momentos de angustia son horribles 😞;2021-11-13T18:40:39Z;Tristeza;Depresión , ansiedad y estrés emoji_cara_desesperada emoji_cara_decepcionada es horrible comprendo a todos los que sufrimos esto y se que es horrible ... emoji_cara_desesperada los momentos de angustia son horribles emoji_cara_decepcionada;['depresión', 'ansiedad', 'y', 'estrés', 'emoji_cara_desesperada', 'emoji_cara_decepcionada', 'es', 'horrible', 'comprendo', 'a', 'todos', 'los', 'que', 'sufrimos', 'esto', 'y', 'se', 'que', 'es', 'horrible', 'emoji_cara_desesperada', 'los', 'momentos', 'de', 'angustia', 'son', 'horribles', 'emoji_cara_decepcionada'];['depresión', 'ansiedad', 'estrés', 'emoji_cara_desesperado', 'emoji_cara_decepcionado', 'horrible', 'comprendo', 'sufrimos', 'horrible', 'emoji_cara_desesperar', 'momento', 'angustia', 'horrible', 'emoji_cara_decepcionar'];depresión ansiedad estrés emoji_cara_desesperado emoji_cara_decepcionado horrible comprendo sufrimos horrible emoji_cara_desesperar momento angustia horrible emoji_cara_decepcionar;Depresión , ansiedad y estrés emoji_cara_desesperada emoji_cara_decepcionada es horrible comprendo a todos los que sufrimos esto y se que es horrible ... emoji_cara_desesperada los momentos de angustia son horribles emoji_cara_decepcionada;True;youtube_02;Tristeza;;;
Fernando Leiva - Psicólogo;https://www.youtube.com/watch?v=R1aVrJ3qEeM;Tengo un mes de ansiedad😢 y que horrible me la e pasado tengo taquicardia horrible parece que la vida se me va ir 🥺😥;2023-04-10T19:19:13Z;Miedo;Tengo un mes de ansiedad emoji_cara_llorando y que horrible me la e pasado tengo taquicardia horrible parece que la vida se me va ir emoji_cara_suplicante emoji_cara_triste_pero_aliviada;['tengo', 'un', 'mes', 'de', 'ansiedad', 'emoji_cara_llorando', 'y', 'que', 'horrible', 'me', 'la', 'e', 'pasado', 'tengo', 'taquicardia', 'horrible', 'parece', 'que', 'la', 'vida', 'se', 'me', 'va', 'ir', 'emoji_cara_suplicante', 'emoji_cara_triste_pero_aliviada'];['mes', 'ansiedad', 'emoji_cara_llorar', 'horrible', 'taquicardia', 'horrible', 'vida', 'emoji_cara_suplicante', 'emoji_cara_triste_pero_aliviado'];mes ansiedad emoji_cara_llorar horrible taquicardia horrible vida emoji_cara_suplicante emoji_cara_triste_pero_aliviado;Tengo un mes de ansiedad emoji_cara_llorando y que horrible me la e pasado tengo taquicardia horrible parece que la vida se me va ir emoji_cara_suplicante emoji_cara_triste_pero_aliviada;True;youtube_02;Miedo;;;
Meganoticias;https://www.youtube.com/watch?v=XtG161F-ICc;suma a todos los profesionales que les pagas mas de 30mil por consulta, te dicen que debes ir todas las semanas (o almenos 2 veces a la semana), se olvidan de que hablaron la consulta anterior, están mas de 3 meses evaluando y te interrumpen la terapia por 1 mes porque se van al sudeste asiatico...(no todo al mismo tiempo), pero puta que cuesta encontrar un psicólogo decente, y mientras saltas de terapia en terapia te vas gastando mas de 100mil de pesos mensuales.;2025-10-12T17:23:27Z;Miedo;suma a todos los profesionales que les pagas mas de 30mil por consulta, te dicen que debes ir todas las semanas (o almenos 2 veces a la semana), se olvidan de que hablaron la consulta anterior, están mas de 3 meses evaluando y te interrumpen la terapia por 1 mes porque se van al sudeste asiatico...(no todo al mismo tiempo), pero puta que cuesta encontrar un psicólogo decente, y mientras saltas de terapia en terapia te vas gastando mas de 100mil de pesos mensuales.;['suma', 'a', 'todos', 'los', 'profesionales', 'que', 'les', 'pagas', 'mas', 'de', '30mil', 'por', 'consulta', 'te', 'dicen', 'que', 'debes', 'ir', 'todas', 'las', 'semanas', 'o', 'almenos', '2', 'veces', 'a', 'la', 'semana', 'se', 'olvidan', 'de', 'que', 'hablaron', 'la', 'consulta', 'anterior', 'están', 'mas', 'de', '3', 'meses', 'evaluando', 'y', 'te', 'interrumpen', 'la', 'terapia', 'por', '1', 'mes', 'porque', 'se', 'van', 'al', 'sudeste', 'asiatico', 'no', 'todo', 'al', 'mismo', 'tiempo', 'pero', 'puta', 'que', 'cuesta', 'encontrar', 'un', 'psicólogo', 'decente', 'y', 'mientras', 'saltas', 'de', 'terapia', 'en', 'terapia', 'te', 'vas', 'gastando', 'mas', 'de', '100mil', 'de', 'pesos', 'mensuales'];['sumar', 'profesional', 'pagar', '30mil', 'consulta', 'deber', 'semana', 'almeno', '2', 'semana', 'olvidar', 'hablar', 'consulta', '3', 'mes', 'evaluar', 'interrumpar', 'terapia', '1', 'mes', 'sudeste', 'asiatico', 'no', 'tiempo', 'puta', 'costar', 'encontrar', 'psicólogo', 'decente', 'salta', 'terapia', 'terapia', 'ir', 'gastar', '100mil', 'pesos', 'mensual'];sumar profesional pagar 30mil consulta deber semana almeno 2 semana olvidar hablar consulta 3 mes evaluar interrumpar terapia 1 mes sudeste asiatico no tiempo puta costar encontrar psicólogo decente salta terapia terapia ir gastar 100mil pesos mensual;suma a todos los profesionales que les pagas mas de 30mil por consulta, te dicen que debes ir todas las semanas (o almenos 2 veces a la semana), se olvidan de que hablaron la consulta anterior, están mas de 3 meses evaluando y te interrumpen la terapia por 1 mes porque se van al sudeste asiatico...(no todo al mismo tiempo), pero puta que cuesta encontrar un psicólogo decente, y mientras saltas de terapia en terapia te vas gastando mas de 100mil de pesos mensuales.;True;youtube_02;Miedo;;;
Renovación Interior;https://www.youtube.com/watch?v=rFLZH2nlMoI;Hola soy de Chile recién encontré tu vídeo,llevo meses con una ansiedad que me tiene un poco complicada más cuando me dan crisis  tu vídeo me hizo dar cuenta que era miedo lo que tengo y mientras te escuchaba comencé a sentir alivio en mi pecho y también me di cuenta que tengo que descansar más,alimentarme mejor etc solo quiero darte las gracias un abrazo de Chile.;2026-04-20T01:37:05Z;Alegría;Hola soy de Chile recién encontré tu vídeo,llevo meses con una ansiedad que me tiene un poco complicada más cuando me dan crisis tu vídeo me hizo dar cuenta que era miedo lo que tengo y mientras te escuchaba comencé a sentir alivio en mi pecho y también me di cuenta que tengo que descansar más,alimentarme mejor etc solo quiero darte las gracias un abrazo de Chile.;['hola', 'soy', 'de', 'chile', 'recién', 'encontré', 'tu', 'vídeo', 'llevo', 'meses', 'con', 'una', 'ansiedad', 'que', 'me', 'tiene', 'un', 'poco', 'complicada', 'más', 'cuando', 'me', 'dan', 'crisis', 'tu', 'vídeo', 'me', 'hizo', 'dar', 'cuenta', 'que', 'era', 'miedo', 'lo', 'que', 'tengo', 'y', 'mientras', 'te', 'escuchaba', 'comencé', 'a', 'sentir', 'alivio', 'en', 'mi', 'pecho', 'y', 'también', 'me', 'di', 'cuenta', 'que', 'tengo', 'que', 'descansar', 'más', 'alimentarme', 'mejor', 'etc', 'solo', 'quiero', 'darte', 'las', 'gracias', 'un', 'abrazo', 'de', 'chile'];['hola', 'chile', 'recién', 'encontrar', 'vídeo', 'llevar', 'mes', 'ansiedad', 'poco', 'complicado', 'más', 'crisis', 'vídeo', 'miedo', 'escuchar', 'comencé', 'sentir', 'alivio', 'pecho', 'dar', 'descansar', 'más', 'alimentarme', 'mejor', 'etc', 'querer', 'darte', 'gracia', 'abrazo', 'chile'];hola chile recién encontrar vídeo llevar mes ansiedad poco complicado más crisis vídeo miedo escuchar comencé sentir alivio pecho dar descansar más alimentarme mejor etc querer darte gracia abrazo chile;Hola soy de Chile recién encontré tu vídeo,llevo meses con una ansiedad que me tiene un poco complicada más cuando me dan crisis tu vídeo me hizo dar cuenta que era miedo lo que tengo y mientras te escuchaba comencé a sentir alivio en mi pecho y también me di cuenta que tengo que descansar más,alimentarme mejor etc solo quiero darte las gracias un abrazo de Chile.;True;youtube_02;Alegría;;;
Psych Hub;https://www.youtube.com/watch?v=c5sW6t3eyQA;¿ Cómo se sabe cuándo internar a una persona con depresión?;2025-03-30T01:37:45Z;Tristeza;¿ Cómo se sabe cuándo internar a una persona con depresión?;['interrogacion', 'cómo', 'se', 'sabe', 'cuándo', 'internar', 'a', 'una', 'persona', 'con', 'depresión', 'interrogacion'];['interrogacion', 'internar', 'persona', 'depresión', 'interrogacion'];interrogacion internar persona depresión interrogacion;¿ Cómo se sabe cuándo internar a una persona con depresión?;True;youtube_02;Tristeza;;;
Fanny Psiquiatra;https://www.youtube.com/watch?v=hGtYg4JG8Ug;hola doctora fanny yo tengo transtorno de anciedad y deprecion con ataques de pánico  y acabo de ir al psiquiatra y me mandó venlafaxina de 75mg  1 por la mañana y clonazetam 5 gotas x la noche y bisoprolol de 2,50 mg 1 x la noche estará bien lo q me fesetaron xq tbien no duermo bien;2022-07-11T00:58:07Z;Miedo;hola doctora fanny yo tengo transtorno de anciedad y deprecion con ataques de pánico y acabo de ir al psiquiatra y me mandó venlafaxina de 75mg 1 por la mañana y clonazetam 5 gotas x la noche y bisoprolol de 2,50 mg 1 x la noche estará bien lo q me fesetaron xq tbien no duermo bien;['hola', 'doctora', 'fanny', 'yo', 'tengo', 'transtorno', 'de', 'anciedad', 'y', 'deprecion', 'con', 'ataques', 'de', 'pánico', 'y', 'acabo', 'de', 'ir', 'al', 'psiquiatra', 'y', 'me', 'mandó', 'venlafaxina', 'de', '75', 'mg', '1', 'por', 'la', 'mañana', 'y', 'clonazetam', '5', 'gotas', 'x', 'la', 'noche', 'y', 'bisoprolol', 'de', '2', '50', 'mg', '1', 'x', 'la', 'noche', 'estará', 'bien', 'lo', 'q', 'me', 'fesetaron', 'xq', 'tbien', 'no', 'duermo', 'bien'];['holar', 'doctora', 'fanny', 'transtorno', 'anciedad', 'deprecion', 'ataque', 'pánico', 'acabar', 'psiquiatra', 'mandar', 'venlafaxina', '75', 'mg', '1', 'mañana', 'clonazetam', '5', 'gota', 'x', 'noche', 'bisoprolol', '2', '50', 'mg', '1', 'x', 'noche', 'bien', 'q', 'fesetar', 'xq', 'tbien', 'no', 'dormir', 'bien'];holar doctora fanny transtorno anciedad deprecion ataque pánico acabar psiquiatra mandar venlafaxina 75 mg 1 mañana clonazetam 5 gota x noche bisoprolol 2 50 mg 1 x noche bien q fesetar xq tbien no dormir bien;hola doctora fanny yo tengo transtorno de anciedad y deprecion con ataques de pánico y acabo de ir al psiquiatra y me mandó venlafaxina de 75mg 1 por la mañana y clonazetam 5 gotas x la noche y bisoprolol de 2,50 mg 1 x la noche estará bien lo q me fesetaron xq tbien no duermo bien;True;youtube_02;Miedo;;;
Dr. Ricardo Freile;https://www.youtube.com/watch?v=oBUuZ_JtexY;Señor jesus soy un hombre pecador ❤😢 reconozco mis errores x eso decidi arrepentirme padre ❤ te pido que me sanes de ansiedad y de temor;2023-05-23T06:20:00Z;Miedo;Señor jesus soy un hombre pecador emoji_corazón_rojo emoji_cara_llorando reconozco mis errores x eso decidi arrepentirme padre emoji_corazón_rojo te pido que me sanes de ansiedad y de temor;['señor', 'jesus', 'soy', 'un', 'hombre', 'pecador', 'emoji_corazón_rojo', 'emoji_cara_llorando', 'reconozco', 'mis', 'errores', 'x', 'eso', 'decidi', 'arrepentirme', 'padre', 'emoji_corazón_rojo', 'te', 'pido', 'que', 'me', 'sanes', 'de', 'ansiedad', 'y', 'de', 'temor'];['señor', 'jesus', 'hombre', 'pecador', 'emoji_corazón_rojo', 'emoji_cara_llorar', 'reconocer', 'error', 'x', 'decidi', 'arrepentir yo', 'padre', 'emoji_corazón_rojo', 'pedir', 'sanser', 'ansiedad', 'temor'];señor jesus hombre pecador emoji_corazón_rojo emoji_cara_llorar reconocer error x decidi arrepentir yo padre emoji_corazón_rojo pedir sanser ansiedad temor;Señor jesus soy un hombre pecador emoji_corazón_rojo emoji_cara_llorando reconozco mis errores x eso decidi arrepentirme padre emoji_corazón_rojo te pido que me sanes de ansiedad y de temor;True;youtube_02;Miedo;;;
B3TTER ;https://www.youtube.com/watch?v=C9heOYFxjAI;Es cierto hay que escucharse y ver lo que desencadena la ansiedad y de ahí curarse, estoy en este camino y creo que he ido mejorando pero es un paso a paso.;2024-03-11T02:34:55Z;Alegría;Es cierto hay que escucharse y ver lo que desencadena la ansiedad y de ahí curarse, estoy en este camino y creo que he ido mejorando pero es un paso a paso.;['es', 'cierto', 'hay', 'que', 'escucharse', 'y', 'ver', 'lo', 'que', 'desencadena', 'la', 'ansiedad', 'y', 'de', 'ahí', 'curarse', 'estoy', 'en', 'este', 'camino', 'y', 'creo', 'que', 'he', 'ido', 'mejorando', 'pero', 'es', 'un', 'paso', 'a', 'paso'];['escuchar él', 'desencadenar', 'ansiedad', 'curar él', 'camino', 'ir', 'mejorar', 'paso', 'paso'];escuchar él desencadenar ansiedad curar él camino ir mejorar paso paso;Es cierto hay que escucharse y ver lo que desencadena la ansiedad y de ahí curarse, estoy en este camino y creo que he ido mejorando pero es un paso a paso.;True;youtube_02;Alegría;;;
Renovación Interior;https://www.youtube.com/watch?v=rFLZH2nlMoI;Hoy decido recuperar mi vida sin miedo y ansiedad;2026-04-17T20:48:25Z;Miedo;Hoy decido recuperar mi vida sin miedo y ansiedad;['hoy', 'decido', 'recuperar', 'mi', 'vida', 'sin', 'miedo', 'y', 'ansiedad'];['decido', 'recuperar', 'vida', 'miedo', 'ansiedad'];decido recuperar vida miedo ansiedad;Hoy decido recuperar mi vida sin miedo y ansiedad;True;youtube_02;Miedo;;;
Psych Hub;https://www.youtube.com/watch?v=c5sW6t3eyQA;este mes se cumplen 5 años que hago sesiones de terapia ininterrumpida, solo los primeros meses de pandemia tuve sesiones mas distanciadas y en este año 2023 me propuse que sea el punto de inflexion de que a pesar de algunas mejorias no puedo seguir asi, no estuve a mi expectativas la mayoria de los especialistas que tuve interconsulta me sugirieron que debo buscar ayuda psiquiatrica directamente para que me mediquen y no avance la ansiedad,  y yo como soberbio subestimando la situacion, creo que finalmente optare por ello aunque me dan miedo como esas pastillas puedan actuar en mi cerebro pero prefiero confiar y pase lo que pase estar orgulloso y tranquilo con mi alma de haber sido valiente de buscar ayuda.;2023-01-08T03:11:49Z;Sorpresa;este mes se cumplen 5 años que hago sesiones de terapia ininterrumpida, solo los primeros meses de pandemia tuve sesiones mas distanciadas y en este año 2023 me propuse que sea el punto de inflexion de que a pesar de algunas mejorias no puedo seguir asi, no estuve a mi expectativas la mayoria de los especialistas que tuve interconsulta me sugirieron que debo buscar ayuda psiquiatrica directamente para que me mediquen y no avance la ansiedad, y yo como soberbio subestimando la situacion, creo que finalmente optare por ello aunque me dan miedo como esas pastillas puedan actuar en mi cerebro pero prefiero confiar y pase lo que pase estar orgulloso y tranquilo con mi alma de haber sido valiente de buscar ayuda.;['este', 'mes', 'se', 'cumplen', '5', 'años', 'que', 'hago', 'sesiones', 'de', 'terapia', 'ininterrumpida', 'solo', 'los', 'primeros', 'meses', 'de', 'pandemia', 'tuve', 'sesiones', 'mas', 'distanciadas', 'y', 'en', 'este', 'año', '2023', 'me', 'propuse', 'que', 'sea', 'el', 'punto', 'de', 'inflexion', 'de', 'que', 'a', 'pesar', 'de', 'algunas', 'mejorias', 'no', 'puedo', 'seguir', 'asi', 'no', 'estuve', 'a', 'mi', 'expectativas', 'la', 'mayoria', 'de', 'los', 'especialistas', 'que', 'tuve', 'interconsulta', 'me', 'sugirieron', 'que', 'debo', 'buscar', 'ayuda', 'psiquiatrica', 'directamente', 'para', 'que', 'me', 'mediquen', 'y', 'no', 'avance', 'la', 'ansiedad', 'y', 'yo', 'como', 'soberbio', 'subestimando', 'la', 'situacion', 'creo', 'que', 'finalmente', 'optare', 'por', 'ello', 'aunque', 'me', 'dan', 'miedo', 'como', 'esas', 'pastillas', 'puedan', 'actuar', 'en', 'mi', 'cerebro', 'pero', 'prefiero', 'confiar', 'y', 'pase', 'lo', 'que', 'pase', 'estar', 'orgulloso', 'y', 'tranquilo', 'con', 'mi', 'alma', 'de', 'haber', 'sido', 'valiente', 'de', 'buscar', 'ayuda'];['mes', 'cumplir', '5', 'año', 'sesión', 'terapia', 'ininterrumpida', 'mes', 'pandemia', 'tener', 'sesión', 'distanciado', 'año', '2023', 'propusir', 'punto', 'inflexion', 'mejoria', 'no', 'seguir', 'no', 'estar', 'expectativa', 'mayoria', 'especialista', 'tener', 'interconsulto', 'sugerir', 'deber', 'buscar', 'ayuda', 'psiquiatrico', 'directamente', 'medicar', 'no', 'avanzar', 'ansiedad', 'soberbio', 'subestimar', 'situacion', 'finalmente', 'optare', 'miedo', 'pastilla', 'poder', 'actuar', 'cerebro', 'preferir', 'confiar', 'pase', 'pasar', 'orgulloso', 'tranquilo', 'alma', 'valiente', 'buscar', 'ayuda'];mes cumplir 5 año sesión terapia ininterrumpida mes pandemia tener sesión distanciado año 2023 propusir punto inflexion mejoria no seguir no estar expectativa mayoria especialista tener interconsulto sugerir deber buscar ayuda psiquiatrico directamente medicar no avanzar ansiedad soberbio subestimar situacion finalmente optare miedo pastilla poder actuar cerebro preferir confiar pase pasar orgulloso tranquilo alma valiente buscar ayuda;este mes se cumplen 5 años que hago sesiones de terapia ininterrumpida, solo los primeros meses de pandemia tuve sesiones mas distanciadas y en este año 2023 me propuse que sea el punto de inflexion de que a pesar de algunas mejorias no puedo seguir asi, no estuve a mi expectativas la mayoria de los especialistas que tuve interconsulta me sugirieron que debo buscar ayuda psiquiatrica directamente para que me mediquen y no avance la ansiedad, y yo como soberbio subestimando la situacion, creo que finalmente optare por ello aunque me dan miedo como esas pastillas puedan actuar en mi cerebro pero prefiero confiar y pase lo que pase estar orgulloso y tranquilo con mi alma de haber sido valiente de buscar ayuda.;True;youtube_02;Sorpresa;;;
Imagen Noticias;https://www.youtube.com/watch?v=sjhxlrVJASQ;la salud mental es muy importante gracias por concienciar al respecto;2023-01-15T18:59:36Z;Tristeza;la salud mental es muy importante gracias por concienciar al respecto;['la', 'salud', 'mental', 'es', 'muy', 'importante', 'gracias', 'por', 'concienciar', 'al', 'respecto'];['salud', 'mental', 'mucho', 'importante', 'gracias', 'concienciar'];salud mental mucho importante gracias concienciar;la salud mental es muy importante gracias por concienciar al respecto;True;youtube_02;Tristeza;;;
