source_name;source_url;content;date_published;emocion;content_global;tokens;lemas;content_clasico;content_transformers;is_verified;origin
Telesalud Minsa Telecapacitaciones;https://www.youtube.com/watch?v=kz36o6V5b3c;"Excelente. 
Me agradó bastante ya que proporciona datos concisos y un panorama más amplio de cómo poder implementar la TCC en casos de Depresión. 
Soy psicóloga mexicana y les felicito por haber hecho esta telecapacitación. Es de mucha ayuda. Muchas gracias";2021-11-06T08:32:14Z;Alegría;Excelente. Me agradó bastante ya que proporciona datos concisos y un panorama más amplio de cómo poder implementar la TCC en casos de Depresión. Soy psicóloga mexicana y les felicito por haber hecho esta telecapacitación. Es de mucha ayuda. Muchas gracias;['excelente', 'me', 'agradó', 'bastante', 'ya', 'que', 'proporciona', 'datos', 'concisos', 'y', 'un', 'panorama', 'más', 'amplio', 'de', 'cómo', 'poder', 'implementar', 'la', 'tcc', 'en', 'casos', 'de', 'depresión', 'soy', 'psicóloga', 'mexicana', 'y', 'les', 'felicito', 'por', 'haber', 'hecho', 'esta', 'telecapacitación', 'es', 'de', 'mucha', 'ayuda', 'muchas', 'gracias'];['excelente', 'agradar', 'bastante', 'proporcionar', 'dato', 'conciso', 'panorama', 'más', 'amplio', 'implementar', 'tcc', 'caso', 'depresión', 'psicólogo', 'mexicano', 'felicitar', 'telecapacitación', 'ayuda', 'gracia'];excelente agradar bastante proporcionar dato conciso panorama más amplio implementar tcc caso depresión psicólogo mexicano felicitar telecapacitación ayuda gracia;Excelente. Me agradó bastante ya que proporciona datos concisos y un panorama más amplio de cómo poder implementar la TCC en casos de Depresión. Soy psicóloga mexicana y les felicito por haber hecho esta telecapacitación. Es de mucha ayuda. Muchas gracias;True;youtube_02
Renovación Interior;https://www.youtube.com/watch?v=rFLZH2nlMoI;HOY DECIDO RECUPERAR LA PAZ QUE LA ANSIEDAD ME HABIA ROBADO, GRACIAS DOCTORA.;2025-11-27T17:14:47Z;Alegría;HOY DECIDO RECUPERAR LA PAZ QUE LA ANSIEDAD ME HABIA ROBADO, GRACIAS DOCTORA.;['hoy', 'decido', 'recuperar', 'la', 'paz', 'que', 'la', 'ansiedad', 'me', 'habia', 'robado', 'gracias', 'doctora'];['decido', 'recuperar', 'paz', 'ansiedad', 'robado', 'gracias', 'doctora'];decido recuperar paz ansiedad robado gracias doctora;HOY DECIDO RECUPERAR LA PAZ QUE LA ANSIEDAD ME HABIA ROBADO, GRACIAS DOCTORA.;True;youtube_02
Psicología en Serio con Guillermo Orozco;https://www.youtube.com/watch?v=2kqP1H54hho;Desde que tengo uso de razón siempre me he sentido triste el único refugio que encontré fue mi imaginación tengo un mundo paralelo donde puedo ser lo que yo quiera ser pero ahora ya no es tan divertido y ya no sé qué hacer 😞;2021-12-28T16:14:05Z;Miedo;Desde que tengo uso de razón siempre me he sentido triste el único refugio que encontré fue mi imaginación tengo un mundo paralelo donde puedo ser lo que yo quiera ser pero ahora ya no es tan divertido y ya no sé qué hacer emoji_cara_decepcionada;['desde', 'que', 'tengo', 'uso', 'de', 'razón', 'siempre', 'me', 'he', 'sentido', 'triste', 'el', 'único', 'refugio', 'que', 'encontré', 'fue', 'mi', 'imaginación', 'tengo', 'un', 'mundo', 'paralelo', 'donde', 'puedo', 'ser', 'lo', 'que', 'yo', 'quiera', 'ser', 'pero', 'ahora', 'ya', 'no', 'es', 'tan', 'divertido', 'y', 'ya', 'no', 'sé', 'qué', 'hacer', 'emoji_cara_decepcionada'];['razón', 'siempre', 'sentir', 'triste', 'único', 'refugio', 'encontrar', 'imaginación', 'mundo', 'paralelo', 'querer', 'no', 'divertido', 'no', 'emoji_cara_decepcionar'];razón siempre sentir triste único refugio encontrar imaginación mundo paralelo querer no divertido no emoji_cara_decepcionar;Desde que tengo uso de razón siempre me he sentido triste el único refugio que encontré fue mi imaginación tengo un mundo paralelo donde puedo ser lo que yo quiera ser pero ahora ya no es tan divertido y ya no sé qué hacer emoji_cara_decepcionada;True;youtube_02
Una vida Peruana;https://www.youtube.com/watch?v=IOtewfQc-F0;jaja quee el psicólogo de tu colegio no era tan bueno xD   1:56;2024-02-12T10:37:27Z;Sorpresa;jaja quee el psicólogo de tu colegio no era tan bueno xD 1:56;['jaja', 'quee', 'el', 'psicólogo', 'de', 'tu', 'colegio', 'no', 'era', 'tan', 'bueno', 'xd', '1', '56'];['jaja', 'quear', 'psicólogo', 'colegio', 'no', 'bueno', 'xd', '1', '56'];jaja quear psicólogo colegio no bueno xd 1 56;jaja quee el psicólogo de tu colegio no era tan bueno xD 1:56;True;youtube_02
TEDx Talks;https://www.youtube.com/watch?v=_9agX3gY1jU;Siendo sincera, esta charla ha sido una recopilación de enseñanzas que he escuchado en uno que otro espacio: en un libro de superación personal o una frase de pinterest. No obstante, muchas de estas frases estaban en el olvido y por ende, no las aplicaba en mi vida. Escuchar esta charla me ha devuelto la motivación y mantiene presentes todas las verdades detrás del camino del desarrollo personal y una mejor salud mental.;2023-01-02T11:20:27Z;Alegria;Siendo sincera, esta charla ha sido una recopilación de enseñanzas que he escuchado en uno que otro espacio: en un libro de superación personal o una frase de pinterest. No obstante, muchas de estas frases estaban en el olvido y por ende, no las aplicaba en mi vida. Escuchar esta charla me ha devuelto la motivación y mantiene presentes todas las verdades detrás del camino del desarrollo personal y una mejor salud mental.;['siendo', 'sincera', 'esta', 'charla', 'ha', 'sido', 'una', 'recopilación', 'de', 'enseñanzas', 'que', 'he', 'escuchado', 'en', 'uno', 'que', 'otro', 'espacio', 'en', 'un', 'libro', 'de', 'superación', 'personal', 'o', 'una', 'frase', 'de', 'pinterest', 'no', 'obstante', 'muchas', 'de', 'estas', 'frases', 'estaban', 'en', 'el', 'olvido', 'y', 'por', 'ende', 'no', 'las', 'aplicaba', 'en', 'mi', 'vida', 'escuchar', 'esta', 'charla', 'me', 'ha', 'devuelto', 'la', 'motivación', 'y', 'mantiene', 'presentes', 'todas', 'las', 'verdades', 'detrás', 'del', 'camino', 'del', 'desarrollo', 'personal', 'y', 'una', 'mejor', 'salud', 'mental'];['sincero', 'charla', 'recopilación', 'enseñanza', 'escuchar', 'espacio', 'libro', 'superación', 'personal', 'frase', 'pinterest', 'no', 'obstante', 'frase', 'olvido', 'ende', 'no', 'aplicar', 'vida', 'escuchar', 'charla', 'devolver', 'motivación', 'mantener', 'presente', 'verdad', 'camino', 'desarrollo', 'personal', 'mejor', 'salud', 'mental'];sincero charla recopilación enseñanza escuchar espacio libro superación personal frase pinterest no obstante frase olvido ende no aplicar vida escuchar charla devolver motivación mantener presente verdad camino desarrollo personal mejor salud mental;Siendo sincera, esta charla ha sido una recopilación de enseñanzas que he escuchado en uno que otro espacio: en un libro de superación personal o una frase de pinterest. No obstante, muchas de estas frases estaban en el olvido y por ende, no las aplicaba en mi vida. Escuchar esta charla me ha devuelto la motivación y mantiene presentes todas las verdades detrás del camino del desarrollo personal y una mejor salud mental.;True;youtube_02
Fernando Leiva - Psicólogo;https://www.youtube.com/watch?v=xSzG_txnJWM;Gracias Fernando, eres mi única y efectiva compañía en este proceso que sola trato de llevar con mi hija.  Sus concejos y técnicas me ayudan y sobretodo siento la compañía de alguien espiritual y generosos con sus conocimientos.  Gracias Fernando 💚💛🖤💜💙🧡🩷🩵🩶🤎;2023-08-11T20:55:41Z;Alegría;Gracias Fernando, eres mi única y efectiva compañía en este proceso que sola trato de llevar con mi hija. Sus concejos y técnicas me ayudan y sobretodo siento la compañía de alguien espiritual y generosos con sus conocimientos. Gracias Fernando emoji_corazón_verde emoji_corazón_amarillo emoji_corazón_negro emoji_corazón_morado emoji_corazón_azul emoji_corazón_naranja emoji_corazón_rosa emoji_corazón_azul_claro emoji_corazón_gris emoji_corazón_marrón;['gracias', 'fernando', 'eres', 'mi', 'única', 'y', 'efectiva', 'compañía', 'en', 'este', 'proceso', 'que', 'sola', 'trato', 'de', 'llevar', 'con', 'mi', 'hija', 'sus', 'concejos', 'y', 'técnicas', 'me', 'ayudan', 'y', 'sobretodo', 'siento', 'la', 'compañía', 'de', 'alguien', 'espiritual', 'y', 'generosos', 'con', 'sus', 'conocimientos', 'gracias', 'fernando', 'emoji_corazón_verde', 'emoji_corazón_amarillo', 'emoji_corazón_negro', 'emoji_corazón_morado', 'emoji_corazón_azul', 'emoji_corazón_naranja', 'emoji_corazón_rosa', 'emoji_corazón_azul_claro', 'emoji_corazón_gris', 'emoji_corazón_marrón'];['gracias', 'fernando', 'único', 'efectivo', 'compañía', 'proceso', 'trato', 'hija', 'concejo', 'técnico', 'ayudar', 'sobretodo', 'sentir', 'compañía', 'alguien', 'espiritual', 'generoso', 'conocimiento', 'gracias', 'fernando', 'emoji_corazón_verde', 'emoji_corazón_amarillir', 'emoji_corazón_negro', 'emoji_corazón_morado', 'emoji_corazón_azul', 'emoji_corazón_naranja', 'emoji_corazón_rós', 'emoji_corazón_azul_claro', 'emoji_corazón_gris', 'emoji_corazón_marrón'];gracias fernando único efectivo compañía proceso trato hija concejo técnico ayudar sobretodo sentir compañía alguien espiritual generoso conocimiento gracias fernando emoji_corazón_verde emoji_corazón_amarillir emoji_corazón_negro emoji_corazón_morado emoji_corazón_azul emoji_corazón_naranja emoji_corazón_rós emoji_corazón_azul_claro emoji_corazón_gris emoji_corazón_marrón;Gracias Fernando, eres mi única y efectiva compañía en este proceso que sola trato de llevar con mi hija. Sus concejos y técnicas me ayudan y sobretodo siento la compañía de alguien espiritual y generosos con sus conocimientos. Gracias Fernando emoji_corazón_verde emoji_corazón_amarillo emoji_corazón_negro emoji_corazón_morado emoji_corazón_azul emoji_corazón_naranja emoji_corazón_rosa emoji_corazón_azul_claro emoji_corazón_gris emoji_corazón_marrón;True;youtube_02
José Luis Marín - Formación Psicoterapia;https://www.youtube.com/watch?v=G9QQrXqQq7k;Muchas gracias, he estado con ansiedad,  como en este momento 😢 tengo un diagnóstico de cáncer de colon y estoy en espera de las quimioterapias. Gracias por compartir,  bendiciones 🫶🙏;2026-01-26T08:42:56Z;Miedo;Muchas gracias, he estado con ansiedad, como en este momento emoji_cara_llorando tengo un diagnóstico de cáncer de colon y estoy en espera de las quimioterapias. Gracias por compartir, bendiciones emoji_manos_formando_un_corazón emoji_manos_en_oración;['muchas', 'gracias', 'he', 'estado', 'con', 'ansiedad', 'como', 'en', 'este', 'momento', 'emoji_cara_llorando', 'tengo', 'un', 'diagnóstico', 'de', 'cáncer', 'de', 'colon', 'y', 'estoy', 'en', 'espera', 'de', 'las', 'quimioterapias', 'gracias', 'por', 'compartir', 'bendiciones', 'emoji_manos_formando_un_corazón', 'emoji_manos_en_oración'];['gracia', 'ansiedad', 'momento', 'emoji_cara_llorar', 'diagnóstico', 'cáncer', 'colon', 'espera', 'quimioterapia', 'gracias', 'compartir', 'bendición', 'emoji_manos_formando_un_corazón', 'emoji_manos_en_oración'];gracia ansiedad momento emoji_cara_llorar diagnóstico cáncer colon espera quimioterapia gracias compartir bendición emoji_manos_formando_un_corazón emoji_manos_en_oración;Muchas gracias, he estado con ansiedad, como en este momento emoji_cara_llorando tengo un diagnóstico de cáncer de colon y estoy en espera de las quimioterapias. Gracias por compartir, bendiciones emoji_manos_formando_un_corazón emoji_manos_en_oración;True;youtube_02
Marco Antonio Regil;https://www.youtube.com/watch?v=RwmvL6hTtq4;Qué buen programa ¿Podrían hacer uno de la terapia cognitivo conductual?;2025-04-29T04:06:07Z;Tristeza;Qué buen programa ¿Podrían hacer uno de la terapia cognitivo conductual?;['qué', 'buen', 'programa', 'interrogacion', 'podrían', 'hacer', 'uno', 'de', 'la', 'terapia', 'cognitivo', 'conductual', 'interrogacion'];['programa', 'interrogacion', 'terapia', 'cognitivo', 'conductual', 'interrogacion'];programa interrogacion terapia cognitivo conductual interrogacion;Qué buen programa ¿Podrían hacer uno de la terapia cognitivo conductual?;True;youtube_02
 Centro Mas Ferriol ;https://www.youtube.com/watch?v=rn-GdtMoaRQ;Estoy pasando por una depresion , hace 17 dias empece con sertralina un antidepresivo , debo decir que aun no estoy en el mejor de los estados pero al menos me quito la pesades de los pensamientos suicidas , la depresión te borra del cerebro toda capacidad por querer seguir viviendo,tu cuerpo no quiere hacer nada , espero seguir recuperándome de a poco y les deseo mucha fuerza a quienes esten atrevesando esta enfermedad;2023-11-13T18:00:12Z;Tristeza;Estoy pasando por una depresion , hace 17 dias empece con sertralina un antidepresivo , debo decir que aun no estoy en el mejor de los estados pero al menos me quito la pesades de los pensamientos suicidas , la depresión te borra del cerebro toda capacidad por querer seguir viviendo,tu cuerpo no quiere hacer nada , espero seguir recuperándome de a poco y les deseo mucha fuerza a quienes esten atrevesando esta enfermedad;['estoy', 'pasando', 'por', 'una', 'depresion', 'hace', '17', 'dias', 'empece', 'con', 'sertralina', 'un', 'antidepresivo', 'debo', 'decir', 'que', 'aun', 'no', 'estoy', 'en', 'el', 'mejor', 'de', 'los', 'estados', 'pero', 'al', 'menos', 'me', 'quito', 'la', 'pesades', 'de', 'los', 'pensamientos', 'suicidas', 'la', 'depresión', 'te', 'borra', 'del', 'cerebro', 'toda', 'capacidad', 'por', 'querer', 'seguir', 'viviendo', 'tu', 'cuerpo', 'no', 'quiere', 'hacer', 'nada', 'espero', 'seguir', 'recuperándome', 'de', 'a', 'poco', 'y', 'les', 'deseo', 'mucha', 'fuerza', 'a', 'quienes', 'esten', 'atrevesando', 'esta', 'enfermedad'];['pasar', 'depresion', '17', 'empecir', 'sertralina', 'antidepresivo', 'deber', 'no', 'mejor', 'menos', 'quito', 'pesad', 'pensamiento', 'suicida', 'depresión', 'borrar', 'cerebro', 'capacidad', 'querer', 'seguir', 'vivir', 'cuerpo', 'no', 'nada', 'esperar', 'seguir', 'recuperándome', 'poco', 'desear', 'fuerza', 'estir', 'atrevesar', 'enfermedad'];pasar depresion 17 empecir sertralina antidepresivo deber no mejor menos quito pesad pensamiento suicida depresión borrar cerebro capacidad querer seguir vivir cuerpo no nada esperar seguir recuperándome poco desear fuerza estir atrevesar enfermedad;Estoy pasando por una depresion , hace 17 dias empece con sertralina un antidepresivo , debo decir que aun no estoy en el mejor de los estados pero al menos me quito la pesades de los pensamientos suicidas , la depresión te borra del cerebro toda capacidad por querer seguir viviendo,tu cuerpo no quiere hacer nada , espero seguir recuperándome de a poco y les deseo mucha fuerza a quienes esten atrevesando esta enfermedad;True;youtube_02
Pamer Corporación Educativa;https://www.youtube.com/watch?v=HUDpBjU73BA;Tombito con aumento de sueldo 4 lucas y encima nombramiento 😂😂😂 F por el Perú;2024-11-11T00:51:42Z;Sorpresa;Tombito con aumento de sueldo 4 lucas y encima nombramiento emoji_cara_llorando_de_risa emoji_cara_llorando_de_risa emoji_cara_llorando_de_risa F por el Perú;['tombito', 'con', 'aumento', 'de', 'sueldo', '4', 'lucas', 'y', 'encima', 'nombramiento', 'emoji_cara_llorando_de_risa', 'emoji_cara_llorando_de_risa', 'emoji_cara_llorando_de_risa', 'f', 'por', 'el', 'perú'];['tombito', 'aumento', 'sueldo', '4', 'luca', 'nombramiento', 'emoji_cara_llorando_de_risa', 'emoji_cara_llorando_de_risar', 'emoji_cara_llorando_de_risa', 'f', 'perú'];tombito aumento sueldo 4 luca nombramiento emoji_cara_llorando_de_risa emoji_cara_llorando_de_risar emoji_cara_llorando_de_risa f perú;Tombito con aumento de sueldo 4 lucas y encima nombramiento emoji_cara_llorando_de_risa emoji_cara_llorando_de_risa emoji_cara_llorando_de_risa F por el Perú;True;youtube_02
Sanando tu psique;https://www.youtube.com/watch?v=XfW7Yjnvtqg;"Hola Marina,mi hijo tiene 23 años le gusta mucho la lectura y me a prestado éste libro para leerlo, pero cuando lo leí sentí que era como una alerta de lo que de pronto él siente o está sintiendo, él es profesional y trabaja, sin embargo desde joven a tenido episodios de depresión vive conmigo y a pesar de ésto es muy reservado.
Yo me trato de acercar a brindarle mucho amor y cariño, es difícil que se abra, tiene muchas heridas de Niño por el abandono de su padre. A veces siento mucho temor de esas crisis.😢";2025-08-20T19:32:30Z;Sorpresa;Hola Marina,mi hijo tiene 23 años le gusta mucho la lectura y me a prestado éste libro para leerlo, pero cuando lo leí sentí que era como una alerta de lo que de pronto él siente o está sintiendo, él es profesional y trabaja, sin embargo desde joven a tenido episodios de depresión vive conmigo y a pesar de ésto es muy reservado. Yo me trato de acercar a brindarle mucho amor y cariño, es difícil que se abra, tiene muchas heridas de Niño por el abandono de su padre. A veces siento mucho temor de esas crisis. emoji_cara_llorando;['hola', 'marina', 'mi', 'hijo', 'tiene', '23', 'años', 'le', 'gusta', 'mucho', 'la', 'lectura', 'y', 'me', 'a', 'prestado', 'éste', 'libro', 'para', 'leerlo', 'pero', 'cuando', 'lo', 'leí', 'sentí', 'que', 'era', 'como', 'una', 'alerta', 'de', 'lo', 'que', 'de', 'pronto', 'él', 'siente', 'o', 'está', 'sintiendo', 'él', 'es', 'profesional', 'y', 'trabaja', 'sin', 'embargo', 'desde', 'joven', 'a', 'tenido', 'episodios', 'de', 'depresión', 'vive', 'conmigo', 'y', 'a', 'pesar', 'de', 'ésto', 'es', 'muy', 'reservado', 'yo', 'me', 'trato', 'de', 'acercar', 'a', 'brindarle', 'mucho', 'amor', 'y', 'cariño', 'es', 'difícil', 'que', 'se', 'abra', 'tiene', 'muchas', 'heridas', 'de', 'niño', 'por', 'el', 'abandono', 'de', 'su', 'padre', 'a', 'veces', 'siento', 'mucho', 'temor', 'de', 'esas', 'crisis', 'emoji_cara_llorando'];['hola', 'marina', 'hijo', '23', 'año', 'gustar', 'lectura', 'prestar', 'libro', 'leer él', 'leer', 'sentir', 'alerta', 'sentir', 'sentir', 'profesional', 'trabajar', 'joven', 'episodio', 'depresión', 'vivir', 'ésto', 'mucho', 'reservado', 'tratar', 'acercar', 'brindar él', 'amor', 'cariño', 'difícil', 'abrir', 'herida', 'niño', 'abandono', 'padre', 'sentir', 'temor', 'crisis', 'emoji_cara_llorar'];hola marina hijo 23 año gustar lectura prestar libro leer él leer sentir alerta sentir sentir profesional trabajar joven episodio depresión vivir ésto mucho reservado tratar acercar brindar él amor cariño difícil abrir herida niño abandono padre sentir temor crisis emoji_cara_llorar;Hola Marina,mi hijo tiene 23 años le gusta mucho la lectura y me a prestado éste libro para leerlo, pero cuando lo leí sentí que era como una alerta de lo que de pronto él siente o está sintiendo, él es profesional y trabaja, sin embargo desde joven a tenido episodios de depresión vive conmigo y a pesar de ésto es muy reservado. Yo me trato de acercar a brindarle mucho amor y cariño, es difícil que se abra, tiene muchas heridas de Niño por el abandono de su padre. A veces siento mucho temor de esas crisis. emoji_cara_llorando;True;youtube_02
Dr. Cristian Moya;https://www.youtube.com/watch?v=iIblpG0W5f8;DR, DONDE PUEDO COMPRAR ESAS VITAMINAS ALPHA LIPOIC ACID  . Y LAS VITAMINAS B,6 B9 YO TENGO SOLO VITAMINA B12 Y MAGNESIO NO E ENCONTRADO LAS DEMAS.;2025-12-03T15:30:44Z;Tristeza;DR, DONDE PUEDO COMPRAR ESAS VITAMINAS ALPHA LIPOIC ACID . Y LAS VITAMINAS B,6 B9 YO TENGO SOLO VITAMINA B12 Y MAGNESIO NO E ENCONTRADO LAS DEMAS.;['dr', 'donde', 'puedo', 'comprar', 'esas', 'vitaminas', 'alpha', 'lipoic', 'acid', 'y', 'las', 'vitaminas', 'b', '6', 'b9', 'yo', 'tengo', 'solo', 'vitamina', 'b12', 'y', 'magnesio', 'no', 'e', 'encontrado', 'las', 'demas'];['dr', 'comprar', 'vitamina', 'alpha', 'lipoic', 'acid', 'vitamina', 'b', '6', 'b9', 'vitamina', 'b12', 'magnesio', 'no', 'encontrar', 'dema'];dr comprar vitamina alpha lipoic acid vitamina b 6 b9 vitamina b12 magnesio no encontrar dema;DR, DONDE PUEDO COMPRAR ESAS VITAMINAS ALPHA LIPOIC ACID . Y LAS VITAMINAS B,6 B9 YO TENGO SOLO VITAMINA B12 Y MAGNESIO NO E ENCONTRADO LAS DEMAS.;True;youtube_02
Fernando Leiva - Psicólogo;https://www.youtube.com/watch?v=JAl76oiAbZ4;Dios bendiga a este hombre de gran ayuda para la sociedad;2026-03-25T17:48:18Z;Alegría;Dios bendiga a este hombre de gran ayuda para la sociedad;['dios', 'bendiga', 'a', 'este', 'hombre', 'de', 'gran', 'ayuda', 'para', 'la', 'sociedad'];['dio', 'bendigar', 'hombre', 'ayuda', 'sociedad'];dio bendigar hombre ayuda sociedad;Dios bendiga a este hombre de gran ayuda para la sociedad;True;youtube_02
Psiquiatría Mente y Salud;https://www.youtube.com/watch?v=80VlOKkLI5I;La primera persona que lo tiene que quierer a uno, es  uno mismo. Empieza a quererte como eres. Eres Único (a), original.Eso es lo que importa. Toda persona vale muchísimo es irrepetible. Todo lo positivo qué entre a la mente te ayudará.;2023-05-06T03:22:19Z;Tristeza;La primera persona que lo tiene que quierer a uno, es uno mismo. Empieza a quererte como eres. Eres Único (a), original.Eso es lo que importa. Toda persona vale muchísimo es irrepetible. Todo lo positivo qué entre a la mente te ayudará.;['la', 'primera', 'persona', 'que', 'lo', 'tiene', 'que', 'quierer', 'a', 'uno', 'es', 'uno', 'mismo', 'empieza', 'a', 'quererte', 'como', 'eres', 'eres', 'único', 'a', 'original', 'eso', 'es', 'lo', 'que', 'importa', 'toda', 'persona', 'vale', 'muchísimo', 'es', 'irrepetible', 'todo', 'lo', 'positivo', 'qué', 'entre', 'a', 'la', 'mente', 'te', 'ayudará'];['persona', 'quierer', 'empezar', 'quererte', 'único', 'original', 'importar', 'persona', 'valer', 'muchísimo', 'irrepetible', 'positivo', 'mente', 'ayudar'];persona quierer empezar quererte único original importar persona valer muchísimo irrepetible positivo mente ayudar;La primera persona que lo tiene que quierer a uno, es uno mismo. Empieza a quererte como eres. Eres Único (a), original.Eso es lo que importa. Toda persona vale muchísimo es irrepetible. Todo lo positivo qué entre a la mente te ayudará.;True;youtube_02
Fanny Psiquiatra;https://www.youtube.com/watch?v=w4i9zXL4k5U;Que pastilla me sirve para mi insomnio;2025-01-25T02:47:00Z;Tristeza;Que pastilla me sirve para mi insomnio;['que', 'pastilla', 'me', 'sirve', 'para', 'mi', 'insomnio'];['pastillar', 'servir', 'insomnio'];pastillar servir insomnio;Que pastilla me sirve para mi insomnio;True;youtube_02
